,,Scene Boundary,Scene Description/Direction,Character,Dialogue,Dialogue Metadata,Transition,Metadata
          AT THE TWO OF THEM. Off Milo's disappointed look:,,,,,,,,
          ,,,,,,,,
                                 BOBBY,,,,,,,,
"                       Hey, man. I got mouths to feed.",,,,,,,,
          ,,,,,,,,
                                                                 103.,,,,,,,,
          ,,,,,,,,
          ,,,,,,,,
                              MILO,,,,,,,,
                    Aw. That's what all the dirty cops,,,,,,,,
                    say.,,,,,,,,
          ,,,,,,,,
"          Bobby quickly frisks Cass, and frisks and disarms Milo. He",,,,,,,,
          steers the boat one-handed up next to the yacht and cuts the,,,,,,,,
          motorboats engine.,,,,,,,,
          ,,,,,,,,
          Milo makes a sudden LUNGE for Bobby and BOBBY CRACKS HIM OVER,,,,,,,,
"          THE BACK OF THE HEAD WITH THE BUTT OF THE GUN, SENDING MILO",,,,,,,,
"          SPRAWLING TO THE BACK OF THE BOAT, RIGHT ON TOP OF THE MOTOR.",,,,,,,,
          ,,,,,,,,
          Milo struggles back up to a seated position.,,,,,,,,
          ,,,,,,,,
                              BOBBY,,,,,,,,
                    You've always been such a stubborn,,,,,,,,
"                    asshole, Milo. You just don't",,,,,,,,
                    listen. All you had to do was stay,,,,,,,,
                    where I told you and none of this,,,,,,,,
                    would have happen. Now the two of,,,,,,,,
                    you are gonna have to go down with,,,,,,,,
                    the boat.,,,,,,,,
          ,,,,,,,,
          ,,,,,,,,
          INT HULL OF YACHT- EVENING,,,,,,,,
          ,,,,,,,,
"          CHIRON: ""11:00 PM. ATLANTIC OCEAN. 10 HOURS TO GO"".",,,,,,,,
          ,,,,,,,,
          PAN PAST PILES OF EVIDENCE BOXES FULL OF EVERYTHING,,,,,,,,
"          IMAGINABLE: GUNS, VIDEOTAPES, DRUGS, ETC...",,,,,,,,
          ,,,,,,,,
          PAN PAST A PILE OF EXPLOSIVES WRAPPED WITH CABLE AND ATTACHED,,,,,,,,
"          TO A TIMER, COUNTING DOWN: ""1:59, 1:58, 1:57...""",,,,,,,,
          ,,,,,,,,
"          PAN TO MILO AND CASS SEATED ON THE FLOOR, TIED TOGETHER, BACK",,,,,,,,
"          TO BACK, ARMS STRAPPED TO THEIR SIDES.",,,,,,,,
          ,,,,,,,,
"          PAN TO THE DOORWAY, where Bobby stands, inspecting the room.",,,,,,,,
          ,,,,,,,,
                              BOBBY,,,,,,,,
                    Ok. Guess that's it. Gotta go.,,,,,,,,
                    (checking them out) You know what?,,,,,,,,
                    You guys make a great couple.,,,,,,,,
          ,,,,,,,,
          Bobby exits and Cass and Milo are alone.,,,,,,,,
          ,,,,,,,,
"          Suddenly, CASS STARTS GIGGLING.",,,,,,,,
          ,,,,,,,,
                              MILO,,,,,,,,
                    What's so funny?,,,,,,,,
          ,,,,,,,,
                              CASS,,,,,,,,
                    My mom was worried I wouldn't have,,,,,,,,
                    plans for Xmas Eve.,,,,,,,,
          ,,,,,,,,
                                                                    104.,,,,,,,,
          ,,,,,,,,
          ,,,,,,,,
          Cass is laughing harder and harder until MILO REALIZES:,,,,,,,,
          ,,,,,,,,
                              MILO,,,,,,,,
"                    Hey, are you crying?",,,,,,,,
          ,,,,,,,,
                              CASS,,,,,,,,
                        (SOBBING),,,,,,,,
                    No. I'm not...,,,,,,,,
          ,,,,,,,,
          Milo doesn't know what to do. His hands are trapped in front,,,,,,,,
"          of him, he can't even pat her on the shoulder.",,,,,,,,
          ,,,,,,,,
                              MILO,,,,,,,,
"                    Ok, just don't...",,,,,,,,
          ,,,,,,,,
                              CASS,,,,,,,,
                    I'm not crying.,,,,,,,,
          ,,,,,,,,
                              MILO,,,,,,,,
                    I know you're not.,,,,,,,,
          ,,,,,,,,
                              CASS,,,,,,,,
                    I just...(miserable) I can't,,,,,,,,
                    believe I going to die by being,,,,,,,,
                    blown up and sinking to the bottom,,,,,,,,
                    of the ocean with someone who,,,,,,,,
                    thinks I'm a total liar.,,,,,,,,
          ,,,,,,,,
                              MILO,,,,,,,,
                    We're not gonna die.,,,,,,,,
          ,,,,,,,,
                              CASS,,,,,,,,
                    Oh yeah? What's the plan?,,,,,,,,
          ,,,,,,,,
                              MILO,,,,,,,,
                        (THINKING),,,,,,,,
                    Well...,,,,,,,,
          ,,,,,,,,
          Milo looks around. There is a SMALL PORTHOLE IN ONE WALL.,,,,,,,,
          Milo assumes a take-charge manner:,,,,,,,,
          ,,,,,,,,
                              MILO,,,,,,,,
                    Ok. Here's what we do. We're going,,,,,,,,
                    to synchronize our efforts in order,,,,,,,,
                    to cross the room and manipulate,,,,,,,,
