,,Scene Boundary,Scene Description/Direction,Character,Dialogue,Dialogue Metadata,Transition,Metadata
leaves.,,,,,,,,
,,,,,,,,
EXTERIOR - LA - DAY,,,,,,,,
TONY walks off and walks into a line of workers ,,,,,,,,
"carrying 2x4s. He ducks and almost gets decapitated, takes",,,,,,,,
refuge at a bus bench. A MUSICIAN is sitting on the ,,,,,,,,
far end of the bus bench reading.,,,,,,,,
,,,,,,,,
		,,,,,,,,
			TONY,,,,,,,,
	Do you have the time?,,,,,,,,
,,,,,,,,
			MUSICIAN ,,,,,,,,
	2:30.,,,,,,,,
	,,,,,,,,
			TONY	,,,,,,,,
	Do you mind if I ask you a question?,,,,,,,,
	,,,,,,,,
			MUSICIAN ,,,,,,,,
	Yes. ,,,,,,,,
,,,,,,,,
			TONY,,,,,,,,
	Why are you her right now?,,,,,,,,
,,,,,,,,
			MUSICIAN ,,,,,,,,
	What?,,,,,,,,
,,,,,,,,
			TONY,,,,,,,,
	Why did you come up just this minute?,,,,,,,,
,,,,,,,,
			MUSICIAN ,,,,,,,,
"	I'm going to work, man.",,,,,,,,
,,,,,,,,
			TONY,,,,,,,,
	Is this the bus you always take?,,,,,,,,
,,,,,,,,
			MUSICIAN ,,,,,,,,
"	No,  I'm late.",,,,,,,,
,,,,,,,,
			TONY,,,,,,,,
	You're late! Why are you late?,,,,,,,,
,,,,,,,,
			MUSICIAN ,,,,,,,,
"	I overslept, man.",,,,,,,,
,,,,,,,,
			TONY,,,,,,,,
	Nothing caused you to be late?,,,,,,,,
,,,,,,,,
			MUSICIAN ,,,,,,,,
	I'm just sitting here waiting for ,,,,,,,,
	the bus. What's the big deal?  Do you 	,,,,,,,,
	have to talk to me?,,,,,,,,
,,,,,,,,
THE MUSICIAN gets up in frustration and leaves. Tony,,,,,,,,
exits frame in foreground. A runaway car careens ,,,,,,,,
into the bench going backwards and destroys the ,,,,,,,,
bench where they just sat. ,,,,,,,,
,,,,,,,,
VIEW,,,,,,,,
A Tire rolls up the hill propelled by the crash. ,,,,,,,,
TONY and the man re-enter frame. ,,,,,,,,
,,,,,,,,
EXTERIOR - BUS BENCH - AS BEFORE,,,,,,,,
The car has a roof rack with a bike on it. A man ,,,,,,,,
runs up the car holding a bicycle tire. TONY and ,,,,,,,,
the man look at the damage. The man despairs.,,,,,,,,
,,,,,,,,
,,,,,,,,
			CAR MAN,,,,,,,,
	Oh my god!  I can't fucking believe this!,,,,,,,,
	My car must have popped out of park!  It ,,,,,,,,
"	could have hit you.  Oh my god, I can't",,,,,,,,
	believe this...800 bucks...Oh my god!,,,,,,,,
,,,,,,,,
TONY runs in Panic.,,,,,,,,
,,,,,,,,
"MUSIC: Guy Klucevsek ""Reprieve""",,,,,,,,
,,,,,,,,
VIEW ON TONY,,,,,,,,
"The tire does not fall from its own weight, it ",,,,,,,,
starts rolling back down the hill.,,,,,,,,
,,,,,,,,
,,,,,,,,
			CAR MAN,,,,,,,,
	Call 911!,,,,,,,,
	,,,,,,,,
,,,,,,,,
EXTERIOR - STREET - DAY,,,,,,,,
TONY runs down the street and notices that the wheel ,,,,,,,,
starts chasing him.,,,,,,,,
,,,,,,,,
TONY runs down the hill trying to escape from the ,,,,,,,,
runaway tire.,,,,,,,,
,,,,,,,,
VIEW ON TONY,,,,,,,,
Looking inside the Truck. Camera follows TONY in.  ,,,,,,,,
He looks back in terror.,,,,,,,,
,,,,,,,,
TONY'S POV the tire gains on the truck..,,,,,,,,
,,,,,,,,
SEQUENCE:,,,,,,,,
The Truck stops for a cat.,,,,,,,,
The doors shut.,,,,,,,,
The light crosses Tony's face and goes black.,,,,,,,,
SFX Doors lock,,,,,,,,
THE Rolling tire innocently hits the truck and gets ,,,,,,,,
stuck.,,,,,,,,
A purring cat walks away from the truck.,,,,,,,,
,,,,,,,,
"MUSIC: Guy Klucevsek ""Loosening up the Queen""",,,,,,,,
,,,,,,,,
EXTERIOR - DOWNTOWN LA - DAY,,,,,,,,
TRUCK moves along freeway headed across town.,,,,,,,,
,,,,,,,,
EXTERIOR - PARK - DAY,,,,,,,,
"ALLEN and H. TOM sit eating their ""begged for"" ",,,,,,,,
chicken.,,,,,,,,
,,,,,,,,
,,,,,,,,
			ALLEN,,,,,,,,
	I have a genius IQ. My parents would,,,,,,,,
 	have killed if I went into business. 	,,,,,,,,
	They'd love it.,,,,,,,,
,,,,,,,,
MUSIC: Bach Suite #2 S. 1008  ,,,,,,,,
,,,,,,,,
,,,,,,,,
			ALLEN,,,,,,,,
"	If they were alive, you know what I'd tell 	",,,,,,,,
	them? I'd tell them I'm a temp in an 	,,,,,,,,
	insurance company.,,,,,,,,
,,,,,,,,
			H. TOM,,,,,,,,
	If you assign everything to infantile 	,,,,,,,,
"	motives, life becomes boring. Your 	",,,,,,,,
	religion only explains your sex life.,,,,,,,,
,,,,,,,,
			ALLEN,,,,,,,,
	You're not listening. I don't want to be 	,,,,,,,,
	poor. But it's not like I'm doing some I ,,,,,,,,
 	gotta starve thing here. If I had enough ,,,,,,,,
	money I'd be happy.,,,,,,,,
,,,,,,,,
			H. TOM,,,,,,,,
"	And then again you may be right, for all 	",,,,,,,,
	the wrong reasons. Twenty years in the,,,,,,,,
 	mind is unfortunately not twenty years in 	,,,,,,,,
	the body and it get worse and worse as,,,,,,,,
 	you go.,,,,,,,,
,,,,,,,,
			ALLEN,,,,,,,,
	Not me. I keep my nut real low. Basically 	,,,,,,,,
	I live off my relatives. You know?  Free ,,,,,,,,
	rent. All the chicks I can pluck from my ,,,,,,,,
	aunt's building. All I need is one national 	,,,,,,,,
	commercial a year and I can live like a 	,,,,,,,,
	king.,,,,,,,,
,,,,,,,,
			H. TOM,,,,,,,,
	Things are stranger in other places.,,,,,,,,
,,,,,,,,
			ALLEN,,,,,,,,
"	Where do you get these things you say,",,,,,,,,
 	man. Are you still on acid?,,,,,,,,
,,,,,,,,
			H. TOM,,,,,,,,
"	I just say things that come into my head, 	",,,,,,,,
	because they're more enjoyable than my,,,,,,,,
 	own thoughts.,,,,,,,,
,,,,,,,,
We pull back to reveal ALLEN and H. TOM eating lunch,,,,,,,,
under a monument to the F-104.,,,,,,,,
,,,,,,,,
EXTERIOR - AUNT DEBBIE'S BACKYARD - DAY,,,,,,,,
"JULIENNE is sitting at a table in the sun, balancing ",,,,,,,,
her check book. She notices that the amount of one ,,,,,,,,
"check, #1527, is the same as the number of the check.",,,,,,,,
,,,,,,,,
MUSIC: Tahitian choir  ,,,,,,,,
Segue to:,,,,,,,,
,,,,,,,,
MUSIC: A. Corelli Concerto VII,,,,,,,,
Segue to:,,,,,,,,
,,,,,,,,
MUSIC: Prokofiev Romeo and Juliette ,,,,,,,,
,,,,,,,,
JULIENNE looks up and Aunt DEBBIE passes in front of,,,,,,,,
her.,,,,,,,,
,,,,,,,,
,,,,,,,,
			JULIENNE,,,,,,,,
	There's two choices for me right now.  	,,,,,,,,
	I'm either pregnant or feeling a false 	,,,,,,,,
	pregnancy.  The first one is impossible.,,,,,,,,
,,,,,,,,
			AUNT DEBBIE,,,,,,,,
	Are you trying to tell your mother that 	,,,,,,,,
	you're knocked up?,,,,,,,,
,,,,,,,,
			JULIENNE,,,,,,,,
	Incredible weather we're having.,,,,,,,,
,,,,,,,,
			AUNT DEBBIE,,,,,,,,
"	I hate it because it makes my skin dry, 	",,,,,,,,
	especially my private parts.,,,,,,,,
,,,,,,,,
			JULIENNE,,,,,,,,
"	In Maine, it's been frozen for two months.",,,,,,,,
,,,,,,,,
			AUNT DEBBIE,,,,,,,,
	Why are you here anyway?,,,,,,,,
,,,,,,,,
			JULIENNE,,,,,,,,
	To take care of you. I thought that giving ,,,,,,,,
	it all up and taking care of my old,,,,,,,,
 	mother would be the simplest life 	,,,,,,,,
	possible. What you're telling me about my 	,,,,,,,,
	cousin Allen is upsetting. ,,,,,,,,
,,,,,,,,
			AUNT DEBBIE	,,,,,,,,
	Criminy....You sure feel sorry for 	,,,,,,,,
	yourself.,,,,,,,,
,,,,,,,,
			JULIENNE 	,,,,,,,,
	Damn right! I didn't come here to get,,,,,,,,
 	drawn into slum-lording. What did you,,,,,,,,
 	get into mom? ,,,,,,,,
,,,,,,,,
"AUNT DEBBIE likes to change the subject mid sentence,",,,,,,,,
and wander freely the world of denigration.,,,,,,,,
,,,,,,,,
,,,,,,,,
			AUNT DEBBIE,,,,,,,,
"	My dear husband, bless his soul THE 	",,,,,,,,
	BASTARD.(with a twinkle in her eye) He,,,,,,,,
 	was very good to me..,,,,,,,,
,,,,,,,,
			JULIENNE,,,,,,,,
	You always said that.....,,,,,,,,
,,,,,,,,
			AUNT DEBBIE,,,,,,,,
"	It was my idea, not his! Now you're 	",,,,,,,,
	cousin Allen is the bastard.,,,,,,,,
,,,,,,,,
			JULIENNE,,,,,,,,
"	Look mom, I came out here because I 	",,,,,,,,
	needed to. I've went through a time with 	,,,,,,,,
	so many regrets. I got ostentatious and 	,,,,,,,,
"	solemn and I hated myself, and anyone who ",,,,,,,,
	behaved the same way.  Independence works ,,,,,,,,
"	better alone. I'm a girl Shane, you know ",,,,,,,,
	the gunfighter who hung up his guns.,,,,,,,,
,,,,,,,,
			AUNT DEBBIE,,,,,,,,
"	You didn't give them enough sex, that's",,,,,,,,
 	your own fault. ,,,,,,,,
,,,,,,,,
			JULIENNE,,,,,,,,
	Too many people in my past have been,,,,,,,,
" 	hurt, and all of them named Tony.",,,,,,,,
	,,,,,,,,
			AUNT DEBBIE,,,,,,,,
	Have you seen all these mushrooms around 	,,,,,,,,
	the house?,,,,,,,,
,,,,,,,,
			JULIENNE,,,,,,,,
	Fato Profungus... I believe they're called. ,,,,,,,,
,,,,,,,,
			AUNT DEBBIE,,,,,,,,
 	You would know that. But don't eat them. 	,,,,,,,,
	Mrs. Johnson up the street says they,,,,,,,,
 	make you horny.And when are you going to 	,,,,,,,,
	learn to drive?,,,,,,,,
,,,,,,,,
			JULIENNE,,,,,,,,
	Probably never. I like walking.,,,,,,,,
,,,,,,,,
EXTERIOR - THE VALLEY - DAY,,,,,,,,
JULIENNE walks along Ventura Blvd. looking at ,,,,,,,,
store fronts. ,,,,,,,,
,,,,,,,,
EXTERIOR - LA - DAY,,,,,,,,
TONY walks in garment district.,,,,,,,,
,,,,,,,,
EXTERIOR - THE VALLEY- DAY,,,,,,,,
JULIENNE walks along the street in front of a home ,,,,,,,,
with a motor home parked in front of it.,,,,,,,,
,,,,,,,,
